Validator,PT_VERSION,2.9.0
Validator,ROCM_VERSION,7.0.0.0-38-9428210
Validator,HIPBLASLT_VERSION,100000-976b9c4a87
Validator,GCN_ARCH_NAME,gfx950:sramecc+:xnack-
Validator,ROCBLAS_VERSION,5.0.0.976b9c4a87
GemmTunableOp_BFloat16_TN,tn_8192_8192_8192_ld_8192_8192_8192,Gemm_Rocblas_618415,0.488569
GemmTunableOp_BFloat16_NN,nn_8192_8192_8192_ld_8192_8192_8192,Gemm_Hipblaslt_617849,0.618229
